id;code;name;category_id;price;image;tax;cost;tax_method;quantity;barcode_symbology;type;details;alert_quantity
264;300105600116;MD116;8;50;;0;;1;20;ean13;standard;1 BLUSA 8;20
265;215105600117;MD117;8;45;;0;;1;32;ean13;standard;1 BLUSA 8;20
266;290105600118;MD118;A;50;;0;;1;85;ean13;standard;1 BLUSA LISA;20
267;305105600119;MD119;8;50;;0;;1;39;ean13;standard;1 BLUSA 8;20
268;300105600120;MD120;8;50;;0;;1;4;ean13;standard;1 BLUSA 8;20
269;220105600121;MD121;8;45;;0;;1;53;ean13;standard;1 BLUSA 8;20
270;280105600122;MD122;8;55;;0;;1;53;ean13;standard;1 BLUSA LISA 8;20
271;235105600123;MD123;8;50;;0;;1;67;ean13;standard;1 BLUSA 8;20
272;260105600124;MD124;8;50;;0;;1;67;ean13;standard;1 BLUSA 8;20
273;300105600125;MD125;8;50;;0;;1;84;ean13;standard;1 BLUSA 8;20
274;270105600126;MD126;8;50;;0;;1;84;ean13;standard;1 BLUSA 8;20
275;290105600127;MD127;8;50;;0;;1;8;ean13;standard;1 BLUSA 8;20
276;250105600129;MD129;8;50;;0;;1;8;ean13;standard;1 BLUSA 8;20
277;245065600013;MD13;L;30;;0;;1;1;ean13;standard;"BLUSA M/C, GOLA ""V"" C/ Nò LATERAL";20
278;300105600130;MD130;8;50;;0;;1;18;ean13;standard;1 BLUSA 8;20
279;250105600131;MD131;8;50;;0;;1;13;ean13;standard;1 BLUSA 8;20
280;250105600132;MD132;8;45;;0;;1;42;ean13;standard;1 BLUSA 8;20
281;255115600133;MD133;8;45;;0;;1;42;ean13;standard;1 BLUSA ESTAMPADA 8;20
282;300105600134;MD134;8;50;;0;;1;42;ean13;standard;1 BLUSA ESTAMPADA 8;20
283;280105600135;MD135;8;50;;0;;1;42;ean13;standard;1 BLUSA 8;20
284;290105600136;MD136;8;55;;0;;1;60;ean13;standard;1 BLUSA LISA 8;20
285;285105600137;MD137;8;55;;0;;1;48;ean13;standard;1 BLUSA LISA 8;20
286;290105600138;MD138;8;55;;0;;1;48;ean13;standard;1 BLUSA LISA 8;20
287;220105600139;MD139;8;45;;0;;1;42;ean13;standard;1 BLUSA 8;20
288;275105600140;MD140;8;55;;0;;1;42;ean13;standard;1 BLUSA LISA 8;20
289;290105600141;MD141;8;50;;0;;1;114;ean13;standard;1 BLUSA 8;20
290;280105600142;MD142;8;50;;0;;1;114;ean13;standard;1 BLUSA ESTAMPA 8;20
291;280115600143;MD143;8;55;;0;;1;114;ean13;standard;1 BLUSA LISA 8;20
292;235105600144;MD144;7;45;;0;;1;63;ean13;standard;1 BLUSA ESTAMPA 7;20
293;330105600145;MD145;8;55;;0;;1;36;ean13;standard;1 BLUSA LISA 8;20
294;225105600146;MD146;8;45;;0;;1;36;ean13;standard;1 BLUSA 8;20
295;290105600147;MD147;8;55;;0;;1;36;ean13;standard;1 BLUSA LISA 8;20
296;215105600148;MD148;8;50;;0;;1;22;ean13;standard;1 BLUSA ESTAMPA 8;20
297;280105600149;MD149;8;50;;0;;1;22;ean13;standard;1 BLUSA MANGA LONGA 8;20
298;230105600150;MD150;8;45;;0;;1;22;ean13;standard;1 BLUSA 8;20
299;260105600151;MD151;8;50;;0;;1;22;ean13;standard;1 BLUSA ESTAMPA 8;20
300;250105600152;MD152;8;50;;0;;1;22;ean13;standard;1 BLUSA 8;20
301;275105600153;MD153;8;55;;0;;1;23;ean13;standard;1 BLUSA LISA 8;20
302;290105600154;MD154;8;50;;0;;1;15;ean13;standard;1 BLUSA LISA 8;20
303;215105600155;MD155;8;45;;0;;1;15;ean13;standard;1 BLUSA 8;20
304;230105600156;MD156;7;45;;0;;1;61;ean13;standard;1 BLUSA ESTAMPA 7;20
305;250105600157;MD157;7;45;;0;;1;9;ean13;standard;1 BLUSA 7;20
306;290105600158;MD158;8;50;;0;;1;49;ean13;standard;1 BLUSA 8;20
307;280105600159;MD159;7;50;;0;;1;2;ean13;standard;1 BLUSA ESTAMPA 7;20
308;280105600160;MD160;7;50;;0;;1;2;ean13;standard;1 BLUSA MANGA LONGA 7;20
309;295105600161;MD161;8;50;;0;;1;59;ean13;standard;1 BLUSA 8;20
310;260105600162;MD162;7;50;;0;;1;59;ean13;standard;1 BLUSA LISA 7;20
311;310115600163;MD163;8;50;;0;;1;59;ean13;standard;1 BLUSA 8;20
312;225105600164;MD164;7;45;;0;;1;7;ean13;standard;1 BLUSA ESTAMPA 7;20
313;230105600165;MD165;8;45;;0;;1;26;ean13;standard;1 BLUSA 8;20
314;300105600166;MD166;8;50;;0;;1;41;ean13;standard;1 BLUSA 8;20
315;270105600167;MD167;8;50;;0;;1;23;ean13;standard;1 BLUSA 8;20
316;290105600168;MD168;8;50;;0;;1;23;ean13;standard;1 BLUSA ESTAMPA 8;20
317;195105600169;MD169;7;45;;0;;1;23;ean13;standard;1 BLUSA MANGA LONGA 7;20
318;265105600170;MD170;7;50;;0;;1;23;ean13;standard;1 BLUSA MANGA LONGA 7;20
319;250105600171;MD171;7;50;;0;;1;23;ean13;standard;1 BLUSA LISA 7;20
320;265125600172;MD172;8;50;;0;;1;47;ean13;standard;1 BLUSA 8;20
321;270105600173;MD173;7;50;;0;;1;47;ean13;standard;1 BLUSA MANGA LONGA 7;20
322;290105600174;MD174;7;50;;0;;1;47;ean13;standard;1 BLUSA MANGA LONGA 7;20
323;245105600175;MD175;8;45;;0;;1;66;ean13;standard;1 BLUSA 8;20
324;225105600176;MD176;8;45;;0;;1;66;ean13;standard;1 BLUSA 8;20
325;275105600177;MD177;8;50;;0;;1;66;ean13;standard;1 BLUSA LISA 8;20
326;230105600178;MD178;8;45;;0;;1;96;ean13;standard;1 BLUSA 8;20
327;240105600179;MD179;8;50;;0;;1;123;ean13;standard;1 BLUSA 8;20
328;280075600018;MD18;S;35;;0;;1;1;ean13;standard;BLUSA SIMPLES C/ STRASS;20
329;295105600180;MD180;8;50;;0;;1;32;ean13;standard;1 BLUSA 8;20
330;310115600181;MD181;7;50;;0;;1;32;ean13;standard;1 BLUSA MANGA LONGA 7;20
331;290115600182;MD182;8;55;;0;;1;32;ean13;standard;1 BLUSA MANGA LONGA 8;20
332;300115600183;MD183;8;55;;0;;1;32;ean13;standard;1 BLUSA LISA 8;20
333;280115600184;MD184;7;50;;0;;1;32;ean13;standard;1 BLUSA MANGA LONGA 7;20
334;290115600185;MD185;8;50;;0;;1;4;ean13;standard;1 BLUSA LISA 8;20
335;270115600186;MD186;7;50;;0;;1;52;ean13;standard;1 BLUSA ESTAMPA 7;20
336;280115600187;MD187;8;50;;0;;1;74;ean13;standard;1 BLUSA ESTAMPA 8;20
337;275115600188;MD188;7;50;;0;;1;74;ean13;standard;1 BLUSA MANGA LONGA 7;20
338;245115600189;MD189;8;50;;0;;1;74;ean13;standard;1 BLUSA ESTAMPA 8;20
339;280115600190;MD190;8;50;;0;;1;74;ean13;standard;1 BLUSA 8;20
340;265115600191;MD191;7;50;;0;;1;74;ean13;standard;1 BLUSA LISA 7;20
341;290115600192;MD192;8;50;;0;;1;74;ean13;standard;1 BLUSA LISA 8;20
342;295115600193;MD193;8;50;;0;;1;28;ean13;standard;1 BLUSA 8;20
343;295115600194;MD194;7;50;;0;;1;28;ean13;standard;1 BLUSA ESTAMPA 7;20
344;295115600195;MD195;7;55;;0;;1;28;ean13;standard;1 BLUSA LISA 7;20
345;280115600196;MD196;8;50;;0;;1;141;ean13;standard;1 BLUSA 8;20
346;290115600197;MD197;8;50;;0;;1;48;ean13;standard;1 BLUSA LISA 8;20
347;285115600198;MD198;7;50;;0;;1;48;ean13;standard;1 BLUSA LISA 7;20
348;260115600199;MD199;8;50;;0;;1;23;ean13;standard;1 BLUSA 8;20
349;290115600200;MD200;7;50;;0;;1;23;ean13;standard;1 BLUSA ESTAMPA 7;20
350;305115600202;MD202;8;55;;0;;1;28;ean13;standard;1 BLUSA LISA 8;20
351;250115600203;MD203;8;50;;0;;1;49;ean13;standard;1 BLUSA ESTAMPA 8;20
352;280115600204;MD204;8;55;;0;;1;49;ean13;standard;1 BLUSA MANGA LONGA 8;20
353;255115600205;MD205;7;50;;0;;1;49;ean13;standard;1 BLUSA MANGA LONGA 7;20
354;290115600206;MD206;7;50;;0;;1;49;ean13;standard;1 BLUSA LISA 7;20
355;235125600207;MD207;7;45;;0;;1;49;ean13;standard;1 BLUSA LISA 7;20
356;275115600208;MD208;8;50;;0;;1;49;ean13;standard;2 BLUSA MANGA CURTA 8;20
357;205115600209;MD209;8;45;;0;;1;49;ean13;standard;1 BLUSA MANGA LONGA 8;20
358;285115600210;MD210;7;55;;0;;1;49;ean13;standard;2 BLUSA MANGA CURTA 7;20
359;315115600211;MD211;7;50;;0;;1;19;ean13;standard;2 BLUSA LISA 7;20
360;265115600212;MD212;7;50;;0;;1;19;ean13;standard;1 BLUSA MANGA LONGA 7;20
361;260115600213;MD213;7;50;;0;;1;19;ean13;standard;1 BLUSA MANGA LONGA 7;20
362;250115600214;MD214;7;50;;0;;1;78;ean13;standard;1 BLUSA LISA 7;20
363;275115600215;MD215;7;50;;0;;1;78;ean13;standard;1 BLUSA LISA 7;20
364;245115600216;MD216;7;50;;0;;1;78;ean13;standard;1 BLUSA MANGA LONGA 7;20
365;285115600217;MD217;7;50;;0;;1;78;ean13;standard;1 BLUSA MANGA LONGA 7;20
366;280115600218;MD218;7;50;;0;;1;46;ean13;standard;1 BLUSA ESTAMPA 7;20
367;260115600219;MD219;8;45;;0;;1;46;ean13;standard;1 BLUSA ESTAMPADA 8;20
368;265115600220;MD220;7;50;;0;;1;64;ean13;standard;1 BLUSA LISA7;20
369;295115600221;MD221;8;50;;0;;1;64;ean13;standard;1 BLUSA MANGA LONGA 8;20
370;295115600222;MD222;8;55;;0;;1;64;ean13;standard;1 BLUSA LISA 8;20
371;285115600223;MD223;8;50;;0;;1;64;ean13;standard;1 BLUSA ESTAMPA 8;20
372;285115600224;MD224;8;55;;0;;1;64;ean13;standard;1 BLUSA LISA 8;20
373;240115600225;MD225;7;45;;0;;1;64;ean13;standard;1 BLUSA MANGA LONGA 7;20
374;240115600226;MD226;7;45;;0;;1;64;ean13;standard;1 BLUSA ESTAMPADA 7;20
375;255115600227;MD227;8;50;;0;;1;64;ean13;standard;1 BLUSA MANGA LONGA 8;20
376;225115600229;MD229;7;45;;0;;1;64;ean13;standard;1 BLUSA MANGA LONGA 7;20
377;260115600230;MD230;7;50;;0;;1;64;ean13;standard;1 BLUSA LISA 7;20
378;260115600231;MD231;8;45;;0;;1;64;ean13;standard;1 BLUSA LISA 8;20
379;235125600232;MD232;8;45;;0;;1;32;ean13;standard;1 BLUSA ESTAMPA 8;20
380;320125600234;MD234;8;55;;0;;1;32;ean13;standard;1 BLUSA LISA 8;20
381;250125600235;MD235;8;45;;0;;1;32;ean13;standard;1 BLUSA ESTAMPADA 8;20
382;300125600236;MD236;8;55;;0;;1;32;ean13;standard;1 BLUSA LISA 8;20
383;320125600237;MD237;8;55;;0;;1;32;ean13;standard;1 BLUSA LISA 8;20
384;315125600240;MD240;8;50;;0;;1;32;ean13;standard;1 BLUSA ESTAMPADA 8;20
385;200125600241;MD241;7;45;;0;;1;32;ean13;standard;1 BLUSA ESTAMPADA 7;20
386;240125600242;MD242;7;45;;0;;1;32;ean13;standard;1 BLUSA ESTAMPADA 7;20
387;280075600026;MD26;8;30;;0;;1;32;ean13;standard;2 BLUSA LISA 8;20
388;205065600271;MD271;8;40;;0;;1;1;ean13;standard;2 BLUSA LISA REGATA ALÇA TRANÇADA 8;20
389;209065600272;MD272;8;40;;0;;1;33;ean13;standard;2 BLUSA LISA OMBRO VAZADO 8;20
390;197065600273;MD273;8;30;;0;;1;34;ean13;standard;2 BLUSA REGATA ALÇA TRANÇADA 8;20
391;255065600279;MD279;8;40;;0;;1;33;ean13;standard;2 BLUSA CORTE V 8;20
392;233065600280;MD280;7;35;;0;;1;15;ean13;standard;2 BLUSA LISA MANGA CURTA 7;20
393;207065600281;MD281;7;35;;0;;1;32;ean13;standard;2 BLUSA LISA MANGA CURTA 7;20
394;240065600290;MD290;8;40;;0;;1;11;ean13;standard;2 BLUSA LISA OMBRO A OMBRO 8;20
395;220065600293;MD293;8;30;;0;;1;68;ean13;standard;2 BLUSA LISA MANGA CURTA 8;20
396;203065600294;MD294;8;30;;0;;1;32;ean13;standard;2 BLUSA LISA OMBRO VAZADO 8;20
397;183065600295;MD295;8;35;;0;;1;2;ean13;standard;2 BLUSA LISA ALÇA FINA 8;20
398;246065600296;MD296;8;40;;0;;1;22;ean13;standard;2 BLUSA LISA MANGA CURTA 8;20
399;222065600297;MD297;8;25;;0;;1;115;ean13;standard;2 BLUSA LISA OMBRO ALTERNADO 8;20
400;219065600298;MD298;8;30;;0;;1;103;ean13;standard;2 BLUSA LISA MANGA CURTA 8;20
401;234065600300;MD300;8;30;;0;;1;37;ean13;standard;2 BLUSA LISA OMBRO VAZADO 8;20
402;231065600306;MD306;8;30;;0;;1;60;ean13;standard;2 BLUSA LISA OMBRO VAZADO 8;20
403;368055600317;MD317;8;75;;0;;1;4;ean13;standard;2 VESTIDO CIGANINHA LISO 8;20
404;407065600321;MD321;8;85;;0;;1;25;ean13;standard;2 VESTIDO LISO MANGA PRINCESA 8;20
405;370065600322;MD322;8;75;;0;;1;40;ean13;standard;2 MACAQUINHO LISO MANGA BUFANTE 8;20
406;223065600323;MD323;8;30;;0;;1;59;ean13;standard;2 BLUSA LISA CORTE V MANGA BUFANTE 8;20
407;203065600326;MD326;8;25;;0;;1;27;ean13;standard;2 BLUSA LISA OMBRO ALTERNADO 8;20
408;210065600327;MD327;8;25;;0;;1;97;ean13;standard;2 BLUSA LISA OMBRO ALTERNADO 8;20
409;195065600328;MD328;8;25;;0;;1;71;ean13;standard;2 BLUSA LISA MANGA BUFANTE 8;20
410;227075600331;MD331;8;25;;0;;1;140;ean13;standard;2 BLUSA LISA OMBRO ALTERNADO 8;20
411;445075600332;MD332;8;90;;0;;1;18;ean13;standard;2 MACACÃO PANTACOURT DE ALCINHA 8;20
412;380075600335;MD335;8;75;;0;;1;12;ean13;standard;2 VESTIDO LISO ALCINHA 8;20
413;192075600345;MD345;8;85;;0;;1;12;ean13;standard;2 CONJUNTO BLUSA E SHORTS 8;20
414;212075600345;MD345;8;85;;0;;1;12;ean13;standard;2 CONJUNTO BLUSA E SHORTS 8;20
415;265085600079;MD79;8;30;;0;;1;12;ean13;standard;2 BLUSA LISA 8;20
416;290105600097;MD97;8;50;;0;;1;12;ean13;standard;1 BLUSA 8;20
417;285095600098;MD98;8;50;;0;;1;12;ean13;standard;1 BLUSA 8;20
418;600125200001;ML01;8;35;;0;;1;10;ean13;standard;1 COLETE 8;20
419;600125200010;ML01;8;35;;0;;1;10;ean13;standard;1 COLETE 8;20
420;650125200012;ML12;8;35;;0;;1;5;ean13;standard;1 COLETE 8;20
421;670125200013;ML13;8;35;;0;;1;5;ean13;standard;1 COLETE 8;20
422;640125200013;ML13;8;35;;0;;1;5;ean13;standard;1 COLETE 8;20
423;240075200153;ML153;8;20;;0;;1;5;ean13;standard;2 BLUSA ESTAMPA 8;20
424;230075200161;ML161;8;25;;0;;1;5;ean13;standard;2 BLUSA ESTAMPA 8;20
425;480075200164;ML164;8;60;;0;;1;38;ean13;standard;1 MACACAO REGATA GOLA V 8;20
426;400105200173;ML173;8;85;;0;;1;13;ean13;standard;1 MACACÃO 8;20
427;260105200174;ML174;7;50;;0;;1;7;ean13;standard;1 BLUSA 7;20
428;430105200175;ML175;8;85;;0;;1;147;ean13;standard;1 MACACÃO ESTAMPA 8;20
429;240105200177;ML177;7;45;;0;;1;35;ean13;standard;1 BLUSA 7;20
430;235105200178;ML178;7;45;;0;;1;7;ean13;standard;1 BLUSA LISA 7;20
431;220105200180;ML180;7;50;;0;;1;74;ean13;standard;1 BLUSA 7;20
432;420105200181;ML181;7;85;;0;;1;25;ean13;standard;1 CHAMISIE 7;20
433;270105200182;ML182;8;50;;0;;1;25;ean13;standard;1 BLUSA ESTAMPA 8;20
434;210105200183;ML183;8;45;;0;;1;67;ean13;standard;1 BLUSA ESTAMPA 8;20
435;235105200184;ML184;8;45;;0;;1;67;ean13;standard;1 BLUSA 8;20
436;270105200185;ML185;8;50;;0;;1;67;ean13;standard;1 BLUSA 8;20
437;225105200186;ML186;8;50;;0;;1;11;ean13;standard;1 BLUSA 8;20
438;210105200187;ML187;8;45;;0;;1;74;ean13;standard;1 BLUSA 8;20
439;440105200188;ML188;7;90;;0;;1;36;ean13;standard;1 CHEMISE LISA 7;20
440;420105200189;ML189;7;85;;0;;1;36;ean13;standard;1 MACAQUINHO MANGA LONGA 7;20
441;420105200190;ML190;7;85;;0;;1;36;ean13;standard;1 MACAQUINHO MANGA LONGA 7;20
442;435105200191;ML191;8;90;;0;;1;36;ean13;standard;1 MACAQUINHO MANGA LONGA 8;20
443;425105200192;ML192;8;90;;0;;1;76;ean13;standard;1 MACACÃO LISO 8;20
444;295115200193;ML193;8;50;;0;;1;76;ean13;standard;1 BLUSA MANGA LONGA 8;20
445;260105200195;ML195;7;45;;0;;1;104;ean13;standard;1 BLUSA 7;20
446;300105200196;ML196;8;50;;0;;1;29;ean13;standard;1 BLUSA 8;20
447;420105200197;ML197;7;85;;0;;1;162;ean13;standard;1 VESTIDO ESTAMPA 7;20
448;420105200198;ML198;7;85;;0;;1;162;ean13;standard;1 MACAQUINHO MANGA LONGA 7;20
449;480105200199;ML199;8;110;;0;;1;72;ean13;standard;1 MACACÃO LISO 8;20
450;480105200200;ML200;8;100;;0;;1;72;ean13;standard;1 CACAÇÃO MANGA LONGA 8;20
451;260115200204;ML204;7;50;;0;;1;87;ean13;standard;1 BLUSA 7;20
452;420115200209;ML209;7;100;;0;;1;115;ean13;standard;1 MACACÃO LISO 7;20
453;430115200211;ML211;8;90;;0;;1;41;ean13;standard;1 VESTIDO LISO 8;20
454;420115200216;ML216;7;90;;0;;1;77;ean13;standard;1 VESTIDO LISO 7;20
455;420115200217;ML217;8;90;;0;;1;77;ean13;standard;1 VESTIDO MANGA LONGA 8;20
456;435115200219;ML219;7;100;;0;;1;83;ean13;standard;1 MACACÃO ESTAMPA 7;20
457;61012520022;ML22;8;35;;0;;1;83;ean13;standard;1 COLETE 8;20
458;425115200220;ML220;7;85;;0;;1;83;ean13;standard;1 VESTIDO MANGA LONGA 7;20
459;415115200221;ML221;8;85;;0;;1;83;ean13;standard;1 VESTIDO MANGA LONGA 8;20
460;290115200222;ML222;8;50;;0;;1;83;ean13;standard;1 BLUSA MANGA LONGA 8;20
461;430125200224;ML224;8;100;;0;;1;83;ean13;standard;1 VESTIDO MANGA LONGA 8;20
462;420125200228;ML228;8;90;;0;;1;41;ean13;standard;1 VESTIDO LISO 8;20
463;435125200228;ML228;8;90;;0;;1;41;ean13;standard;1 VESTIDO LISO 8;20
464;298055200247;ML247;7;95;;0;;1;30;ean13;standard;2 CONJUTO BLUSA E CALÇA LISA  7;20
465;382065200248;ML248;7;70;;0;;1;18;ean13;standard;2 VESTIDO ESTAMPADO ALCINHA 7;20
466;6512500025;ML25;8;35;;0;;1;3;ean13;standard;1 COLETE 8;20
467;380065200251;ML251;7;75;;0;;1;2;ean13;standard;2 VESTIDO ESTAMPADO MANGA CURTA 7;20
468;408065200254;ML254;7;70;;0;;1;37;ean13;standard;2 MACACÃO ESTAMPADO ALÇA FINA 7;20
469;333065200257;ML257;7;55;;0;;1;19;ean13;standard;2 VESTIDO LISO FRANZIDO NA FRENTE ALCINHA 7;20
470;350065200258;ML258;7;70;;0;;1;4;ean13;standard;2 MACACÃO LISO ALÇA E LAÇO LATERAL 7;20
471;250065200259;ML259;7;90;;0;;1;42;ean13;standard;2 CONJUNTO ESTAMPADO 7;20
472;270065200259;ML259;7;90;;0;;1;42;ean13;standard;2 CONJUNTO ESTAMPADO 7;20
473;228065200260;ML260;7;75;;0;;1;49;ean13;standard;2 CONJUNTO ESTAMPADO 7;20
474;451075200262;ML262;8;85;;0;;1;4;ean13;standard;2 VESTIDO ESTAMPADO 8;20
475;400075200264;ML264;8;85;;0;;1;61;ean13;standard;2 VESTIDO LISO MANGA CURTA 8;20
476;650125200028;ML28;8;35;;0;;1;11;ean13;standard;1 COLETE 8;20
477;650125200030;ML30;8;35;;0;;1;11;ean13;standard;1 COLETE FEM 8;20
478;380035200035;ML35;8;75;;0;;1;17;ean13;standard;2 MACACÃO LISO 8;20
479;320035200045;ML45;8;60;;0;;1;34;ean13;standard;1 VESTIDO ROSÊ S/M GOLA 8;20
480;380045200046;ML46;8;60;;0;;1;54;ean13;standard;2 MACACÃO ESTAMPADO 8;20
481;310045200047;ML47;8;50;;0;;1;28;ean13;standard;1 VESTIDO ESTAMPADO S/M GOLA 8;20
482;4400045200048;ML48;8;85;;0;;1;53;ean13;standard;2 MACACÃO LISO 8;20
483;340045200049;ML49;8;50;;0;;1;80;ean13;standard;2 VESTIDO ESTAMPADO 8;20
484;380045200050;ML50;M;75;;0;;1;12;ean13;standard;MACACÃO LONGO ROSÊ S/M;20
485;420045200051;ML51;8;75;;0;;1;28;ean13;standard;2 MACACÃO ESTAMPADO 8;20
486;400045200055;ML55;8;75;;0;;1;82;ean13;standard;2 MACACÃO ESTAMPADO 8;20
487;350045200056;ML56;8;55;;0;;1;63;ean13;standard;2 MACAQUINHO ESTAMPADO 8;20
488;360045200058;ML58;8;65;;0;;1;25;ean13;standard;2 MACAQUINHO ESTAMPADO 8;20
489;360045200059;ML59;O;65;;0;;1;2;ean13;standard;MACAQUINHO ESTAMPADO;20
490;330045200060;ML60;8;60;;0;;1;70;ean13;standard;1 VESTIDO CURTO BABADO S/M 8;20
491;420045200062;ML62;8;55;;0;;1;70;ean13;standard;2 MACACÃO 8;20
492;430045200064;ML64;8;55;;0;;1;70;ean13;standard;2 MACACÃO 8;20
493;360045200073;ML73;8;60;;0;;1;25;ean13;standard;2 MACACÃO 8;20
494;420055200086;ML86;8;45;;0;;1;16;ean13;standard;2 MACACÃO ESTAMPA 8;20
495;400055200090;ML90;8;65;;0;;1;16;ean13;standard;2 MACACÃO 8;20
496;470055200092;ML92;8;55;;0;;1;16;ean13;standard;2 MACACÃO 8;20
497;110201921302;MW302;A;20;;0;;1;2;ean13;standard;MANGA LONGA GOLA;20
498;110201921303;MW303;7;25;;0;;1;2;ean13;standard;1 BLUSA 7;20
499;112345010179;P10;0;10;;0;;1;32;ean13;standard;PROMO 30;20
500;300107100001;PH01;8;55;;0;;1;41;ean13;standard;1 BLUSA 8;20
501;300107100002;PH02;8;50;;0;;1;2;ean13;standard;1 BLUSA 8;20
502;240117100003;PH03;8;45;;0;;1;2;ean13;standard;1 BLUSA ESTAMPA 8;20
503;280117100004;PH04;8;50;;0;;1;2;ean13;standard;1 BLUSA MANGA LONGA 8;20
504;290117100005;PH05;8;55;;0;;1;2;ean13;standard;1 BLUSA LISA 8;20
505;230117100006;PH06;7;50;;0;;1;2;ean13;standard;1 BLUSA LISA 7;20
506;290117100007;PH07;8;50;;0;;1;2;ean13;standard;1 BLUSA LISA 8;20
507;280117100008;PH08;7;55;;0;;1;2;ean13;standard;1 BLUSA LISA 7;20
508;180086100010;PL10;8;25;;0;;1;2;ean13;standard;2 BLUSA ESTAMPA 8;20
509;255086100016;PL16;8;40;;0;;1;8;ean13;standard;2 SAIA 8;20
510;260106100017;PL17;8;50;;0;;1;20;ean13;standard;1 BLUSA LISA 8;20
511;225096100019;PL19;8;45;;0;;1;20;ean13;standard;1 BLUSA ESTAMPA 8;20
512;190106100021;PL21;8;45;;0;;1;68;ean13;standard;1 BLUSA ESTAMPA 8;20
513;255096100022;PL22;8;50;;0;;1;68;ean13;standard;1 BLUSA ESTAMPA 8;20
514;400126100026;PL26;7;70;;0;;1;34;ean13;standard;1 CALÇA 7;20
515;430126100027;PL27;8;70;;0;;1;46;ean13;standard;1 CALÇA 8;20
516;280106100031;PL31;8;50;;0;;1;46;ean13;standard;1 BLUSA ESTAMPA 8;20
517;28085100003;QJ03;8;30;;0;;1;2;ean13;standard;1 CALÇA 8;20
518;315125100003;QJ03;8;30;;0;;1;2;ean13;standard;1 CALÇA 8;20
519;270085100109;QJ109;8;40;;0;;1;9;ean13;standard;2 SAIA 8;20
520;275095100110;QJ110;8;35;;0;;1;20;ean13;standard;2 SAIA 8;20
521;295105100111;QJ111;7;65;;0;;1;29;ean13;standard;1 CALÇA 7;20
522;325105100112;QJ112;8;65;;0;;1;8;ean13;standard;1 CALÇA 8;20
523;380105100113;QJ113;7;60;;0;;1;20;ean13;standard;1 CALÇA 7;20
524;380105100114;QJ114;7;60;;0;;1;7;ean13;standard;1 CALÇA 7;20
525;330105100115;QJ115;8;65;;0;;1;32;ean13;standard;1 CALÇA 8;20
526;300115100116;QJ116;7;60;;0;;1;44;ean13;standard;2 SAIA 7;20
527;320115100118;QJ118;7;65;;0;;1;70;ean13;standard;1 CALÇA 7;20
