id,code,name,category_code,price,image,tax,cost,tax_method,quantity,barcode_symbology,type,details,alert_quantity
529,260115100121,QJ121,7,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
530,400125100122,QJ122,8,90,,0,1,1,0,ean13,standard,1 VESTIDO LISO 8,2
531,335015100022,QJ22,8,40,,0,1,1,29,ean13,standard,1 CALCA 8,2
532,270035100030,QJ30,8,45,,0,1,1,5,ean13,standard,2 SHORTS ESTAMPADO 8,2
533,234045100039,QJ39,8,50,,0,1,1,11,ean13,standard,1 SHORT C STRASS 8,2
534,260045100046,QJ46,8,40,,0,1,1,1,ean13,standard,2 SAIA 8,2
535,280045100049,QJ49,8,40,,0,1,1,35,ean13,standard,2 SAIA 8,2
536,240045100050,QJ50,8,50,,0,1,1,17,ean13,standard,1 SAIA MIDI C BOLSO PLUS 8,2
537,240045100051,QJ51,8,45,,0,1,1,108,ean13,standard,2 SAIA LISA 8,2
538,235045100052,QJ52,8,35,,0,1,1,2,ean13,standard,2 BERMUDA 8,2
539,270045100056,QJ56,8,40,,0,1,1,4,ean13,standard,2 SAIA 8,2
540,240065100058,QJ58,8,35,,0,1,1,0,ean13,standard,2 BERMUDA 8,2
541,250045100065,QJ65,8,40,,0,1,1,55,ean13,standard,2 SAIA 8,2
542,120201910301,QW301,8,15,,0,1,1,1,ean13,standard,1 MANGA LONGA GOLA 8,2
543,285117500001,RP01,7,50,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 7,2
544,255107500002,RP02,8,50,,0,1,1,77,ean13,standard,1 BLUSA ESTAMPA 8,2
545,295117500003,RP03,8,50,,0,1,1,61,ean13,standard,1 BLUSA LISA 8,2
546,300117500004,RP04,8,50,,0,1,1,35,ean13,standard,1 BLUSA LISA 8,2
547,265127500005,RP05,7,45,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
548,265127500006,RP06,7,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
549,195067500009,RP09,8,40,,0,1,1,71,ean13,standard,2 BLUSA LISA OMBRO A OMBRO 8,2
550,195067500010,RP10,8,35,,0,1,1,47,ean13,standard,2 BLUSA LISA OMBRO VAZADO 8,2
551,180067500011,RP11,8,35,,0,1,1,2,ean13,standard,2 BLUSA LISA MANGA CURTA 8,2
552,197067500012,RP12,7,35,,0,1,1,10,ean13,standard,2 BLUSA LISA CIGANINHA 7,2
553,206077500015,RP15,8,35,,0,1,1,53,ean13,standard,2 BLUSA LISA MANGA PRINCESA 8,2
554,200077500016,RP16,8,30,,0,1,1,67,ean13,standard,2 BLUSA OMBRO VAZADO 8,2
555,201077500017,RP17,8,30,,0,1,1,29,ean13,standard,2 BLUSA LISA ALCINHA 8,2
556,215077500018,RP18,8,30,,0,1,1,104,ean13,standard,2 BLUSA MANGA BUFANTE LISA 8,2
557,260093700100,RY100,8,50,,0,1,1,83,ean13,standard,1 BLUSA ESTAMPA 8,2
558,260093700103,RY103,8,50,,0,1,1,24,ean13,standard,1 BLUSA LISA 8,2
559,280093700104,RY104,8,50,,0,1,1,1,ean13,standard,1 BLUSA ESTAMPA 8,2
560,285093700105,RY105,8,50,,0,1,1,0,ean13,standard,1 BLUSA ESTAMPA 8,2
561,285093700106,RY106,8,55,,0,1,1,24,ean13,standard,1 BLUSA LISA 8,2
562,270093700107,RY107,8,50,,0,1,1,48,ean13,standard,1 BLUSA LISA 8,2
563,255093700108,RY108,8,50,,0,1,1,61,ean13,standard,1 BLUSA ESTAMPA 8,2
564,290093700109,RY109,8,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 8,2
565,275093700110,RY110,8,50,,0,1,1,42,ean13,standard,1 BLUSA LISA 8,2
566,250093700111,RY111,8,50,,0,1,1,63,ean13,standard,1 BLUSA LISA 8,2
567,280103700112,RY112,8,50,,0,1,1,0,ean13,standard,1 BLUSA ESTAMPA 8,2
568,225103700113,RY113,8,45,,0,1,1,24,ean13,standard,1 BLUSA ESTAMPA 8,2
569,230103700114,RY114,8,45,,0,1,1,60,ean13,standard,1 BLUSA LISA 8,2
570,285103700115,RY115,8,50,,0,1,1,29,ean13,standard,1 BLUSA ESTAMPA 8,2
571,230103700117,RY117,8,45,,0,1,1,0,ean13,standard,1 BLUSA ESTAMPA 8,2
572,265103700118,RY118,8,55,,0,1,1,19,ean13,standard,1 BLUSA 8,2
573,265103700119,RY119,8,50,,0,1,1,24,ean13,standard,1 BLUSA 8,2
574,245113700012,RY12,8,25,,0,1,1,25,ean13,standard,MANGA LOGNA,2
575,290103700120,RY120,8,55,,0,1,1,24,ean13,standard,1 BLUSA LISA 8,2
576,270103700121,RY121,8,50,,0,1,1,22,ean13,standard,1 BLUSA ESTAMPA 8,2
577,270103700122,RY122,8,50,,0,1,1,0,ean13,standard,1 BLUSA ESTAMPA 8,2
578,215103700123,RY123,8,45,,0,1,1,29,ean13,standard,1 BLUSA ESTAMPA 8,2
579,250103700124,RY124,8,50,,0,1,1,27,ean13,standard,1 BLUSA ESTAMPA 8,2
580,245103700125,RY125,8,50,,0,1,1,0,ean13,standard,1 BLUSA ESTAMPA 8,2
581,215103700126,RY126,8,45,,0,1,1,1,ean13,standard,1 BLUSA ESTAMPA 8,2
582,260103700127,RY127,8,50,,0,1,1,0,ean13,standard,1 BLUSA ESTAMPA 8,2
583,230103700128,RY128,8,45,,0,1,1,28,ean13,standard,1 BLUSA ESTAMPA 8,2
584,290103700129,RY129,8,50,,0,1,1,7,ean13,standard,1 BLUSA ESTAMPA 8,2
585,285103700130,RY130,8,50,,0,1,1,91,ean13,standard,1 BLUSA ESTAMPA 8,2
586,290103700131,RY131,8,50,,0,1,1,8,ean13,standard,1 BLUSA LISA 8,2
587,295103700132,RY132,8,50,,0,1,1,40,ean13,standard,1 BLUSA ESTAMPA 8,2
588,290103700133,RY133,8,50,,0,1,1,24,ean13,standard,1 BLUSA ESTAMPA 8,2
589,285103700134,RY134,8,50,,0,1,1,41,ean13,standard,1 BLUSA ESTAMPA 8,2
590,290103700135,RY135,8,50,,0,1,1,0,ean13,standard,1 BLUSA ESTAMPA 8,2
591,255103700136,RY136,7,50,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 7,2
592,240103700137,RY137,7,50,,0,1,1,99,ean13,standard,1 BLUSA LISA  7,2
593,290113700138,RY138,8,50,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 8,2
594,255113700139,RY139,8,50,,0,1,1,53,ean13,standard,1 BLUSA ESTAMPA 8,2
595,225113700140,RY140,8,50,,0,1,1,0,ean13,standard,1 BLUSA ESTAMPA 8,2
596,295113700142,RY142,8,50,,0,1,1,0,ean13,standard,1 BLUSA ESTAMPA 8,2
597,285123700143,RY143,7,50,,0,1,1,47,ean13,standard,1 BLUSA ESTAMPA 7,2
598,260113700144,RY144,8,50,,0,1,1,100,ean13,standard,1 BLUSA ESTAMPA 8,2
599,260113700145,RY145,7,50,,0,1,1,61,ean13,standard,1 BLUSAM ESTAMPA 7,2
600,270113700146,RY146,7,50,,0,1,1,55,ean13,standard,1 BLUSA LISA 7,2
601,255113700147,RY147,7,50,,0,1,1,24,ean13,standard,1 BLUSA LISA 7,2
602,245113700148,RY148,7,45,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 7,2
603,230113700149,RY149,7,45,,0,1,1,43,ean13,standard,1 BLUSA LISA 7,2
604,265113700150,RY150,7,50,,0,1,1,111,ean13,standard,1 BLUSA ESTAMPA 7,2
605,265123700151,RY151,7,50,,0,1,1,76,ean13,standard,1 BLUSA ESTAMPA 7,2
606,280123700152,RY152,7,50,,0,1,1,24,ean13,standard,1 BLUSA LISA 7,2
607,265013700153,RY153,8,55,,0,1,1,0,ean13,standard,1 BLUSA LISA 8,2
608,260113700154,RY154,8,50,,0,1,1,0,ean13,standard,1 BLUSA ESTAMPA 8,2
609,250113700155,RY155,8,50,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 8,2
610,250113700156,RY156,8,50,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 8,2
611,240113700157,RY157,8,45,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 8,2
612,190113700158,RY158,8,45,,0,1,1,63,ean13,standard,1 BLUSA ESTAMPA 8,2
613,270113700159,RY159,8,50,,0,1,1,104,ean13,standard,1 BLUSA ESTAMPA 8,2
614,270123700161,RY161,8,50,,0,1,1,136,ean13,standard,1 BLUSA ESTAMPA 8,2
615,290123700162,RY162,7,50,,0,1,1,24,ean13,standard,1 BLUSA ESTAMPA 7,2
616,270113700163,RY163,8,50,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 8,2
617,265123700164,RY164,8,50,,0,1,1,0,ean13,standard,1 BLUSA ESTAMPA 8,2
618,260123700165,RY165,8,50,,0,1,1,0,ean13,standard,1 BLUSA ESTAMPA 8,2
619,280123700166,RY166,7,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
620,280123700167,RY167,7,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
621,225043700029,RY29,8,30,,0,1,1,8,ean13,standard,2 BLUSA ESTAMPADA 8,2
622,230053700030,RY30,8,30,,0,1,1,1,ean13,standard,2 BLUSA ESTAMPA 8,2
623,200053700031,RY31,8,30,,0,1,1,9,ean13,standard,2 BLUSA ESTAMPA 8,2
624,265093700098,RY98,8,50,,0,1,1,33,ean13,standard,1 BLUSA ESTAMPA 8,2
625,220093700099,RY99,8,50,,0,1,1,97,ean13,standard,1 BLUSA ESTAMPA 8,2
626,235117800001,SF01,8,45,,0,1,1,20,ean13,standard,1 BLUSA 8,2
627,285117800002,SF02,7,50,,0,1,1,44,ean13,standard,1 BLUSA 7,2
628,260117800003,SF03,7,50,,0,1,1,71,ean13,standard,1 BLUSA LA MG 7,2
629,290127800004,SF04,8,50,,0,1,1,0,ean13,standard,1 BLUSA ESTAMPA 8,2
630,450117800005,SF05,8,85,,0,1,1,0,ean13,standard,1 VESTIDO MANGA LONGA 8,2
631,230127800006,SF06,7,45,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 7,2
632,310127800007,SF07,7,50,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 7,2
633,270127800008,SF08,7,50,,0,1,1,82,ean13,standard,1 BLUSA LISA 7,2
634,260127800009,SF09,7,50,,0,1,1,93,ean13,standard,1 BLUSA LISA 7,2
635,490127800010,SF10,7,100,,0,1,1,15,ean13,standard,1 VESTIDO ESTAMOA 7,2
636,190067800016,SF16,8,35,,0,1,1,16,ean13,standard,2 BLUSA LISA ALCINHA DUPLA 8,2
637,176067800017,SF17,7,25,,0,1,1,11,ean13,standard,2 BLUSA UM OMBRO SO BUFANTE 7,2
638,242067800020,SF20,8,40,,0,1,1,0,ean13,standard,2 BLUSA ESTAMPADA MANGA CURTA BUFANTE 8,2
639,240077800024,SF24,8,30,,0,1,1,24,ean13,standard,2 BLUSA CIGANINHA 8,2
640,160201917301,SL301,7,25,,0,1,1,0,ean13,standard,1 BLUSA 7,2
641,140201919301,SM301,7,25,,0,1,1,0,ean13,standard,1 BLUSA 7,2
642,200201919302,SM302,7,30,,0,1,1,0,ean13,standard,1 BLUSA 7,2
643,150201919305,SM305,7,40,,0,1,1,0,ean13,standard,1 BLUSA 7,2
644,150201919313,SM313,7,25,,0,1,1,0,ean13,standard,1 BLUSA 7,2
645,150201919314,SM314,7,25,,0,1,1,0,ean13,standard,1 BLUSA 7,2
646,100201919318,SM318,7,25,,0,1,1,0,ean13,standard,1 BLUSA 7,2
647,120201919354,SM354,7,25,,0,1,1,1,ean13,standard,1 BLUSA 7,2
648,120201919358,SM358,8,25,,0,1,1,0,ean13,standard,1 MANGA LONGA GOLA ALTA 8,2
649,290107800001,SQ01,7,50,,0,1,1,26,ean13,standard,1 BLUSA LISA 7,2
650,300107800002,SQ02,7,50,,0,1,1,14,ean13,standard,1 BLUSA 7,2
651,400118500001,SQ98,7,85,,0,1,1,139,ean13,standard,1 MACACAO 7,2
652,370118500002,SQ99,8,85,,0,1,1,24,ean13,standard,1 MACACAO 8,2
653,260096700001,TS01,8,50,,0,1,1,43,ean13,standard,1 BLUSA 8,2
654,275096700002,TS02,8,50,,0,1,1,40,ean13,standard,1 BLUSA 8,2
655,280106700003,TS03,8,50,,0,1,1,16,ean13,standard,1 BLUSA 8,2
656,220106700004,TS04,8,45,,0,1,1,24,ean13,standard,1 BLUSA 8,2
657,280106700005,TS05,8,50,,0,1,1,0,ean13,standard,1 BLUSA 8,2
658,275126700006,TS06,7,50,,0,1,1,41,ean13,standard,1 BLUSA LISA 7,2
659,285126700007,TS07,7,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
660,280126700008,TS08,7,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
661,260126700010,TS10,8,50,,0,1,1,21,ean13,standard,1 BLUSA ESTAMPA 8,2
662,420126700011,TS11,8,85,,0,1,1,0,ean13,standard,1 VESTIDO ESTAMPADO 8,2
663,290126700012,TS12,8,50,,0,1,1,13,ean13,standard,1 BLUSA LISA 8,2
664,265126700013,TS13,8,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 8,2
665,345126700014,TS14,8,55,,0,1,1,0,ean13,standard,1 BLUSA LISA 8,2
666,325126700014,TS14,8,55,,0,1,1,0,ean13,standard,1 BLUSA LISA 8,2
667,325126700015,TS15,8,55,,0,1,1,0,ean13,standard,1 BLUSA LISA 8,2
668,560126700016,TS16,8,100,,0,1,1,0,ean13,standard,1 VESTIDO ESTAMPADO 8,2
669,320126700017,TS17,8,50,,0,1,1,0,ean13,standard,1 BLUSA ESTAMPADA 8,2
670,290126700018,TS18,8,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 8,2
671,280126700019,TS19,8,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 8,2
672,310126700020,TS20,8,110,,0,1,1,0,ean13,standard,1 CONJUNTO LISO 8,2
673,300126700020,TS20,8,110,,0,1,1,0,ean13,standard,1 CONJUNTO LISO 8,2
674,190066700027,TS27,7,40,,0,1,1,6,ean13,standard,2 BLUSA MANGA CURTA COM BABADO LACO LATERAL 7,2
675,191066700028,TS28,7,35,,0,1,1,13,ean13,standard,2 BLUSA LISA MANGA CURTA 7,2
676,154066700029,TS29,7,25,,0,1,1,12,ean13,standard,2 BLUSA LISA MANGA CURTA 7,2
677,231076700032,TS32,8,40,,0,1,1,113,ean13,standard,2 BLUSA LISA OMBRO VAZADO 8,2
678,222076700033,TS33,8,35,,0,1,1,89,ean13,standard,2 BLUSA LISA MANGA CURTA 8,2
679,212076700034,TS34,8,35,,0,1,1,93,ean13,standard,2 BLUSA LISA ALCINHA 8,2
680,100201912302,TY302,8,15,,0,1,1,0,ean13,standard,1 BLUSA 8,2
681,4808718001,W01,8,30,,0,1,1,7,ean13,standard,2 VESTIDO GUIPIR 8,2
682,4858718002,W02,8,30,,0,1,1,2,ean13,standard,2 VESTIDO GUIPIR 8,2
683,4908718003,W03,8,30,,0,1,1,47,ean13,standard,2 VESTIDO GUIPIR 8,2
684,4858718004,W04,8,30,,0,1,1,34,ean13,standard,2 VESTIDO GUIPIR 8,2
685,4808718005,W05,8,30,,0,1,1,0,ean13,standard,2 VESTIDO GUIPIR 8,2
686,3808718008,W08,8,35,,0,1,1,0,ean13,standard,PLUS,2
687,1702088010,W10,8,30,,0,1,1,38,ean13,standard,2 VESTIDO GUIPIR 8,2
688,5008718010,W10,8,30,,0,1,1,38,ean13,standard,2 VESTIDO GUIPIR 8,2
689,1702088011,w11,8,30,,0,1,1,54,ean13,standard,2 VESTIDO GUIPIR 8,2
690,4858718011,w11,8,30,,0,1,1,54,ean13,standard,2 VESTIDO GUIPIR 8,2
691,17020880111,W111,8,35,,0,1,1,1,ean13,standard,PMG,2
692,1702088012,W12,8,30,,0,1,1,29,ean13,standard,2 VESTIDO GUIPIR 8,2
693,4908718012,W12,8,30,,0,1,1,29,ean13,standard,2 VESTIDO GUIPIR 8,2
694,4908718013,W13,8,30,,0,1,1,13,ean13,standard,2 VESTIDO GUIPIR 8,2
695,17020880241,W241,8,20,,0,1,1,7,ean13,standard,2 BLUSA LISA 8,2
696,27587170358,W358,8,25,,0,1,1,0,ean13,standard,BLUSA INVERNO,2
697,22587170367,W367,8,25,,0,1,1,0,ean13,standard,1 BLUSA 8,2
698,21587170390,W390,8,35,,0,1,1,0,ean13,standard,1 BLUSA ESTAMPA 8,2
699,48087180392,W392,8,30,,0,1,1,22,ean13,standard,2 VESTIDO GUIPIR 8,2
700,49587180393,W393,8,30,,0,1,1,-3,ean13,standard,2 VESTIDO GUIPIR 8,2
701,51587180394,W394,8,30,,0,1,1,106,ean13,standard,2 VESTIDO GUIPIR 8,2
702,51587180396,w396,8,30,,0,1,1,24,ean13,standard,2 VESTIDO GUIPIR 8,2
703,51087180399,W399,8,30,,0,1,1,-1,ean13,standard,2 VESTIDO GUIPIR 8,2
704,48587170400,W400,8,30,,0,1,1,16,ean13,standard,2 VESTIDO GUIPIR 8,2
705,49087180401,W401,8,30,,0,1,1,12,ean13,standard,2 VESTIDO GUIPIR 8,2
706,49087170401,W401,8,30,,0,1,1,12,ean13,standard,2 VESTIDO GUIPIR 8,2
707,50587180402,w402,8,30,,0,1,1,12,ean13,standard,2 VESTIDO GUIPIR 8,2
708,50587170402,w402,8,30,,0,1,1,12,ean13,standard,2 VESTIDO GUIPIR 8,2
709,50087180403,W403,8,30,,0,1,1,37,ean13,standard,2 VESTIDO GUIPIR 8,2
710,39087180410,W410,8,25,,0,1,1,0,ean13,standard,2 VESTIDO RENDA 8,2
711,3258718535,W535,8,25,,0,1,1,0,ean13,standard,2 VESTIDO RENDA 8,2
712,3658718550,W550,8,25,,0,1,1,0,ean13,standard,2 VESTIDO RENDA 8,2
713,3508718551,W551,8,25,,0,1,1,0,ean13,standard,2 VESTIDO RENDA 8,2
714,3658718552,W552,8,25,,0,1,1,0,ean13,standard,2 VESTIDO RENDA 8,2
715,510128800001,WJ01,8,100,,0,1,1,34,ean13,standard,1 VESTIDO LISO 8,2
716,450128800002,WJ02,8,85,,0,1,1,89,ean13,standard,1 VESTIDO ESTAMPA 8,2
717,250128800004,WJ04,8,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 8,2
718,184068800007,WJ07,7,70,,0,1,1,12,ean13,standard,2 CONJUNTO LISO 7,2
719,190058800007,WJ07,7,70,,0,1,1,12,ean13,standard,2 CONJUNTO LISO 7,2
720,375068800013,WJ13,7,70,,0,1,1,48,ean13,standard,2 MACACAO LISO ALCINHA 7,2
721,195068800019,WJ19,8,35,,0,1,1,31,ean13,standard,2 BLUSA LISA MANGA BUFANTE 8,2
722,340059300003,WL03,7,65,,0,1,1,41,ean13,standard,2 MACACAO LISO ALCINHA 7,2
723,220069300014,WL14,8,35,,0,1,1,3,ean13,standard,2 BLUSA LISA CORTE V 8,2
724,270107900001,WM01,7,50,,0,1,1,65,ean13,standard,1 BLUSA 7,2
725,260107900002,WM02,7,50,,0,1,1,61,ean13,standard,1 BLUSA LISA MANGA LONGA 7,2
726,350117900003,WM03,7,65,,0,1,1,0,ean13,standard,1 VESTIDO MANGA LONGA 7,2
727,270117900005,WM05,7,50,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 7,2
728,450129800002,WM82,7,120,,0,1,1,12,ean13,standard,1 JAQUETA LISA 7,2
729,375069200004,XC04,7,65,,0,1,1,15,ean13,standard,2 MACACAO LISO ALCA DUPLA 7,2
730,365069200005,XC05,7,65,,0,1,1,11,ean13,standard,2 MACACAO LISO CORTE V 7,2
731,442069200006,XC06,7,85,,0,1,1,29,ean13,standard,2 MACACAO LISO ALCINHA 7,2
732,220069200007,XC07,8,30,,0,1,1,37,ean13,standard,2 BLUSA LISA BABADO MANGA 8,2
733,336069200008,XC08,7,70,,0,1,1,11,ean13,standard,2 MACACAO LISO CORTE V ALCINHA 7,2
734,190069200009,XC09,7,85,,0,1,1,0,ean13,standard,2 MACAQUINHO LISO ALCINHA 7,2
735,248069200009,XC09,7,85,,0,1,1,0,ean13,standard,2 MACAQUINHO LISO ALCINHA 7,2
736,240069200011,XC11,8,40,,0,1,1,4,ean13,standard,2 BLUSA ESTAMPADA LACO LATERAL 8,2
737,219069200012,XC12,8,35,,0,1,1,58,ean13,standard,2 BLUSA LISA OMBRO VAZADO LACO 8,2
738,181069200013,XC13,8,35,,0,1,1,140,ean13,standard,2 BLUSA LISA DECOTE V 8,2
739,183069200014,XC14,8,35,,0,1,1,40,ean13,standard,2 BLUSA LISA COM DETALHE NO DECOTE 8,2
740,372069200020,XC20,8,80,,0,1,1,40,ean13,standard,2 MACAQUINHO COM OMBRO VAZADO 8,2
741,400069200021,XC21,8,75,,0,1,1,10,ean13,standard,2 MACAQUINHO LISO OMBRO VAZADO LACO 8,2
742,458069200022,XC22,8,85,,0,1,1,3,ean13,standard,2 MACAQUINHO LISO COM LACO LATERAL 8,2
743,200069200024,XC24,8,30,,0,1,1,133,ean13,standard,2 BLUSA LISA OMBRO VAZADO 8,2
744,250069200026,XC26,8,30,,0,1,1,50,ean13,standard,2 BLUSA LISA OMBRO VAZADO 8,2
745,418069200029,XC29,8,80,,0,1,1,6,ean13,standard,2 MACAQUINHO CIGANINHA 8,2
746,385069200030,XC30,8,80,,0,1,1,46,ean13,standard,2 VESTIDO LISO OMBRO VAZADO 8,2
747,357069200032,XC32,7,70,,0,1,1,105,ean13,standard,2 VESTIDO LISO OMBRO ALTERNADO 7,2
748,414079200033,XC33,8,85,,0,1,1,6,ean13,standard,2 VESTIDO LISO MANGA BUFANTE 8,2
749,319069200034,XC34,8,65,,0,1,1,36,ean13,standard,2 MACAQUINHO LISO UM OMBRO SO 8,2
750,355079200037,XC37,7,75,,0,1,1,29,ean13,standard,2 VESTIDO LISO DE ALCINHA 7,2
751,382079200038,XC38,8,85,,0,1,1,6,ean13,standard,2 MACAQINHO LISO OMBRO VAZADO 8,2
752,216079200039,XC39,8,30,,0,1,1,79,ean13,standard,2 BLUSA LISA MANGA BUFANTE 8,2
753,384079200040,XC40,7,80,,0,1,1,13,ean13,standard,2 MACAQUINHO LISO DE ALCINHA 7,2
754,505128700003,XF03,7,100,,0,1,1,46,ean13,standard,1 VESTIDO ESTAMPA 7,2
755,420107600001,XL01,8,85,,0,1,1,21,ean13,standard,1 MACAQUINHO 8,2
756,430107600002,XL02,8,85,,0,1,1,0,ean13,standard,1 MACAQUINHO ESTAMPA 8,2
757,295117600003,XL03,7,55,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
758,270107600004,XL04,8,50,,0,1,1,24,ean13,standard,1 BLUSA LISA 8,2
759,290117600005,XL05,8,50,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 8,2
760,280117600006,XL06,7,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
761,265107600007,XL07,7,50,,0,1,1,1,ean13,standard,1 BLUSA 7,2
762,250117600008,XL08,8,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 8,2
763,250117600009,XL09,7,50,,0,1,1,2,ean13,standard,1 BLUSA LISA 7,2
764,250117600010,XL10,7,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
765,250117600011,XL11,8,50,,0,1,1,86,ean13,standard,1 BLUSA LISA 8,2
766,380117600012,XL12,7,75,,0,1,1,17,ean13,standard,1 VESTIDO ESTAMPA 7,2
767,250117600013,XL13,7,50,,0,1,1,53,ean13,standard, 1 BLUSA LISA 7,2
768,260117600014,XL14,7,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
769,460117600016,XL16,8,100,,0,1,1,0,ean13,standard,1 VESTIDO LISO 8,2
770,290117600017,XL17,7,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
771,290118200001,XQ01,7,50,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 7,2
772,310118200002,XQ02,8,55,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 8,2
773,280128200003,XQ03,8,50,,0,1,1,57,ean13,standard,1 BLUSA ESTAMPA 8,2
774,265128200004,XQ04,8,50,,0,1,1,14,ean13,standard,1 BLUSA LISA 8,2
775,455128200005,XQ05,8,90,,0,1,1,0,ean13,standard,1 MACACAO ESTAMPADO 8,2
776,215068200010,XQ10,8,30,,0,1,1,62,ean13,standard,2 BLUSA LISA CIGANINHA 8,2
777,407068200011,XQ11,8,85,,0,1,1,1,ean13,standard,2 MACACAO MC LISO 8,2
778,231068200012,XQ12,8,35,,0,1,1,98,ean13,standard,2 BLUSA CIGANINHA LISA 8,2
779,205068200013,XQ13,8,30,,0,1,1,47,ean13,standard,2 BLUSA LISA MANGA PRINCESA 8,2
780,207069900002,XR02,7,30,,0,1,1,6,ean13,standard,2 BLUSA LISA OMBRO VAZADO 7,2
781,22069900003,XR03,7,25,,0,1,1,38,ean13,standard,2 BLUSA LISA OMBRO CAIDO 7,2
782,280127200001,XY01,7,50,,0,1,1,0,ean13,standard,1 BLUSA ESTAMPADA 7,2
783,290127200002,XY02,7,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
784,315127200004,XY04,8,50,,0,1,1,0,ean13,standard,1 BLUSA ESTAMPADA 8,2
785,270127200009,XY09,7,100,,0,1,1,0,ean13,standard,1 MACACAO LISO 7,2
786,440127200010,XY10,7,100,,0,1,1,0,ean13,standard,1 MACACAO LISO 7,2
787,368057200016,XY16,7,70,,0,1,1,75,ean13,standard,2 MACACAO LISO ALCINHA 7,2
788,310057200017,XY17,7,65,,0,1,1,46,ean13,standard,2 MACACAO MANGA BUFANTE 7,2
789,199067200022,XY22,8,40,,0,1,1,9,ean13,standard,2 BLUSA ALCINHA LACO REGULADOR 8,2
